listing_id,year,count
926896741920489156,2023,23
926896741920489156,2024,26
926900570238647324,2023,1
926901745633380586,2023,18
926901745633380586,2024,29
926919895418584280,2023,1
926920336285370521,2023,1
926920336285370521,2024,4
926940023709378653,2023,4
926940023709378653,2024,8
926953148305109326,2023,12
926953148305109326,2024,11
926970977154573932,2023,8
926970977154573932,2024,2
927017135432597864,2023,1
927045760390232426,2023,7
927045760390232426,2024,8
927175783598481423,2023,9
927175783598481423,2024,1
927183800647284746,2023,42
927183800647284746,2024,45
927187878947516301,2023,29
927187878947516301,2024,38
927260523386365546,2023,8
927260523386365546,2024,8
927265959296725286,2023,17
927265959296725286,2024,15
927270761166212648,2023,19
927270761166212648,2024,18
927271948516512936,2023,28
927271948516512936,2024,49
927272240579769108,2023,6
927272240579769108,2024,13
927275668155820107,2023,8
927275668155820107,2024,6
927275705349189801,2023,13
927275705349189801,2024,48
927301411417123613,2024,1
927303522921832939,2023,2
927303522921832939,2024,4
927321807417594427,2023,27
927321807417594427,2024,52
927325104191797032,2023,9
927325104191797032,2024,11
927326777915586239,2023,3
927326777915586239,2024,3
927335460415740308,2023,2
927335460415740308,2024,3
927335521584742812,2023,1
927340965921183413,2023,5
927340965921183413,2024,2
927348906211670828,2023,1
927354701112244043,2024,7
927374242917893669,2023,3
927376190505414970,2023,8
927376190505414970,2024,6
927382149062428737,2023,8
927382149062428737,2024,10
927389518409615303,2023,2
927389518409615303,2024,4
927407465275706807,2023,24
927407465275706807,2024,30
927411619140265352,2024,1
927415967406607766,2023,4
927415967406607766,2024,2
927422469737717673,2023,8
927422469737717673,2024,6
927432628176371066,2023,1
927432710368275486,2023,7
927432710368275486,2024,11
927434818704751674,2023,10
927434818704751674,2024,23
927436143082657772,2023,4
927436143082657772,2024,3
927447118123315498,2024,2
927448128726171935,2023,4
927452593760326228,2023,10
927452593760326228,2024,13
927463707726675896,2023,1
927463707726675896,2024,1
927475036091054902,2023,2
927475036091054902,2024,1
927483107993868984,2023,15
927483107993868984,2024,22
927493185231404133,2023,1
927493185231404133,2024,1
927504294475590248,2023,10
927504294475590248,2024,7
927510056033417330,2023,13
927510056033417330,2024,17
927517649186734430,2023,1
927521289901826884,2023,15
927521289901826884,2024,17
927521575150944057,2024,4
927524450558457010,2023,2
927524450558457010,2024,1
927533788433158633,2023,38
927533788433158633,2024,39
927544384677249381,2024,1
927545539956781085,2024,1
927566668249328342,2023,17
927566668249328342,2024,24
927571623563211290,2023,15
927571623563211290,2024,12
927573204726135466,2024,5
927577996048056587,2023,3
927577996048056587,2024,1
927589617028793469,2023,4
927589617028793469,2024,6
927592682198211172,2023,4
927592682198211172,2024,1
927594416074378818,2023,3
927594416074378818,2024,9
927598282716482579,2023,13
927610354461569488,2023,13
927614955681866883,2023,8
927614955681866883,2024,17
927621750355794936,2023,2
927621750355794936,2024,1
927628137266356898,2023,6
927628137266356898,2024,3
927645078335120413,2023,4
927645078335120413,2024,5
927648939027857149,2023,1
927661127757926210,2023,1
927664426449706556,2023,11
927664426449706556,2024,13
927672664936197542,2023,3
927678636356780164,2023,13
927678636356780164,2024,16
927724763205270777,2023,8
927724763205270777,2024,4
927764028361724832,2024,2
927913872610818583,2023,1
927913872610818583,2024,1
927956596658228825,2023,1
927973225948631379,2024,1
928000896623010671,2024,1
928002634312880276,2023,12
928002634312880276,2024,8
928021753268826574,2023,1
928041028430542575,2023,10
928041028430542575,2024,2
928054223990488465,2023,1
928061868722311697,2024,1
928062570819498011,2023,2
928062570819498011,2024,5
928063151391972418,2024,4
928063871042297768,2023,2
928065975941113410,2023,11
928069869161672901,2023,3
928069869161672901,2024,5
928100379953925300,2024,1
928106658940830947,2023,1
928113885143578372,2023,9
928113885143578372,2024,1
928128475090840637,2023,8
928128475090840637,2024,3
928128975155708246,2023,2
928131766699375376,2023,2
928138730937732117,2023,12
928138730937732117,2024,4
928152336571226345,2023,7
928152336571226345,2024,3
928182530774546509,2023,1
928190691773168205,2023,30
928190691773168205,2024,40
928194143195483050,2023,1
928194143195483050,2024,1
928224910749071743,2023,3
928231459933516219,2023,9
928231459933516219,2024,12
928238120425748235,2023,1
928241720968567410,2023,10
928241720968567410,2024,7
928271924899489290,2023,1
928275979615781543,2023,1
928277496483033123,2023,33
928277496483033123,2024,56
928280512944020118,2023,6
928280512944020118,2024,5
928281138255025150,2023,9
928281138255025150,2024,15
928291459954073712,2023,6
928292979202345855,2023,5
928292979202345855,2024,10
928319478320075842,2023,3
928319478320075842,2024,2
928325074341823590,2023,14
928325074341823590,2024,21
928328390433626463,2023,2
928328390433626463,2024,1
928348206367123953,2023,16
928348206367123953,2024,31
928354222327124946,2023,2
928368809635872574,2023,6
928368809635872574,2024,12
928371449891082957,2023,2
928371449891082957,2024,1
928375379524124115,2023,1
928414754773016061,2023,7
928414754773016061,2024,2
928414864036957615,2023,4
928414864036957615,2024,10
928432613374736759,2023,5
928432613374736759,2024,4
928452523950300364,2023,2
928479443278108927,2023,3
928479443278108927,2024,1
928650695291965353,2023,5
928650695291965353,2024,6
928660234107352930,2023,9
928660234107352930,2024,6
928667845170942421,2023,7
928667845170942421,2024,16
928672721510385222,2023,1
928672721510385222,2024,11
928686058211061076,2023,12
928686058211061076,2024,20
928686838532280244,2023,9
928686838532280244,2024,9
928686842422680739,2023,12
928686842422680739,2024,5
928697121523527699,2023,3
928699256604202533,2023,24
928699256604202533,2024,44
928720340603376782,2023,16
928720340603376782,2024,13
928748977413855913,2023,2
928749041306572343,2023,1
928753242878340147,2023,1
928753242878340147,2024,3
928753943657301231,2023,1
928753952354670876,2023,5
928753952354670876,2024,8
928754261592113180,2023,5
928754261592113180,2024,9
928755739547284877,2024,1
928761910388037444,2023,10
928761910388037444,2024,13
928772071232618148,2023,9
928772071232618148,2024,16
928775179971911022,2023,10
928775179971911022,2024,6
928779975494774368,2023,3
928779975494774368,2024,1
928783821673103766,2023,1
928788541833518887,2023,4
928788541833518887,2024,4
928789205724300509,2023,4
928789205724300509,2024,11
928793479456372149,2023,18
928793479456372149,2024,37
928793748165554638,2023,4
928793748165554638,2024,4
928801652979657546,2023,1
928803666198955836,2023,4
928803666198955836,2024,11
928811874417462993,2023,2
928811874417462993,2024,2
928841716715923071,2023,4
928850804857917420,2023,6
928850804857917420,2024,22
928866970251208324,2024,3
928867868003202944,2023,3
928867868003202944,2024,2
928869107675208726,2023,1
928869107675208726,2024,11
928870246403434834,2023,17
928870246403434834,2024,13
928880840921114842,2023,1
928881076703590298,2023,7
928881076703590298,2024,29
928902957542078344,2023,10
928902957542078344,2024,1
928903629111357087,2023,2
928903629111357087,2024,1
928903819225122327,2023,11
928903819225122327,2024,8
928915782349098960,2023,1
928929268762073671,2023,3
928932079089262235,2023,7
928932079089262235,2024,9
928932263421744582,2023,6
928932263421744582,2024,18
928942727930184571,2023,1
928943095858749863,2023,1
928953482071295632,2023,6
928953482071295632,2024,2
928965533869389795,2024,5
928989097330289462,2023,1
928989097330289462,2024,3
928991355441831801,2023,2
928997291943771478,2023,5
928997291943771478,2024,4
929001290158907183,2023,1
929001290158907183,2024,1
929004661200295178,2023,1
929005822378969303,2024,1
929029775722711515,2023,18
929029775722711515,2024,14
929034621241209283,2023,1
929034621241209283,2024,4
929045019962445120,2023,23
929045019962445120,2024,25
929048651370254581,2024,2
929050829938650124,2023,2
929050829938650124,2024,12
929051729668215841,2023,4
929051729668215841,2024,5
929053480640805535,2023,1
929064003755220213,2023,1
929081089742187139,2023,16
929081089742187139,2024,19
929387496126197278,2023,3
929387496126197278,2024,1
929439528834884989,2023,12
929439528834884989,2024,33
929439533041058865,2023,4
929439533041058865,2024,6
929450331515169927,2023,25
929450331515169927,2024,4
929451427638915528,2023,19
929451427638915528,2024,16
929452684679952038,2023,14
929452684679952038,2024,12
929469230571379336,2023,15
929469230571379336,2024,18
929470553085091084,2023,5
929470553085091084,2024,4
929471545069402117,2023,2
929472787077729838,2023,5
929472787077729838,2024,5
929496799463266713,2023,8
929496799463266713,2024,3
929528644654684890,2023,9
929528644654684890,2024,16
929529438296866232,2023,1
929529438296866232,2024,1
929530023350220022,2023,3
929530023350220022,2024,2
929541161951374247,2023,23
929541161951374247,2024,21
929544480068657236,2023,4
929544480068657236,2024,10
929546483433878202,2023,1
929549876841062107,2023,3
929576118490658942,2023,5
929593327564041652,2023,18
929593327564041652,2024,20
929596388505726980,2023,4
929596388505726980,2024,2
929597376399577696,2023,2
929605939395637964,2023,33
929605939395637964,2024,39
929608656519017211,2023,8
929608656519017211,2024,12
929627655621665859,2023,1
929633697528391898,2023,2
929633697528391898,2024,1
929633926349668777,2023,3
929633926349668777,2024,1
929636746533352148,2023,16
929636746533352148,2024,1
929639627199123413,2023,1
929639627199123413,2024,1
929665171409484279,2023,8
929665171409484279,2024,3
929665580587085421,2024,1
929677223505307221,2023,10
929677223505307221,2024,3
929686881656664113,2023,10
929686881656664113,2024,1
929687607720066319,2024,32
929716213468191483,2023,10
929716213468191483,2024,1
929730681358953531,2023,7
929730681358953531,2024,6
929778689310756128,2023,6
929778689310756128,2024,1
929782658110240028,2023,2
929794370097766651,2023,2
929794370097766651,2024,3
929799498036326005,2023,1
929804727649091041,2023,2
929804727649091041,2024,5
929805152678646891,2023,1
929810305634971693,2023,3
929862221696386380,2023,21
929862221696386380,2024,13
930062450484288440,2023,3
930062450484288440,2024,1
930086420665470233,2023,6
930086420665470233,2024,5
930114304759168055,2024,1
930121735845388779,2023,4
930127781860890366,2023,2
930127781860890366,2024,4
930189247678939168,2023,10
930189247678939168,2024,2
930191137536789924,2023,6
930191137536789924,2024,5
930193173196310281,2023,2
930208366274373595,2024,8
930213894500349937,2023,6
930213894500349937,2024,4
930221078443625109,2023,10
930221078443625109,2024,3
930223917262095117,2023,8
930223917262095117,2024,9
930233196445111303,2023,36
930233196445111303,2024,37
930234258038244744,2023,6
930236235722603226,2023,5
930236235722603226,2024,2
930236650132993224,2023,1
930246986226951325,2023,1
930246986226951325,2024,11
930250137546833272,2024,1
930265076319468664,2023,5
930265076319468664,2024,18
930281666917686662,2023,8
930281666917686662,2024,1
930282784272137495,2023,5
930282784272137495,2024,12
930291601512375468,2023,4
930291601512375468,2024,8
930293565228243619,2023,29
930293565228243619,2024,43
930295119007759745,2023,21
930295119007759745,2024,48
930302378808778223,2023,10
930302378808778223,2024,10
930315853381489240,2023,8
930315853381489240,2024,7
930326973553493646,2023,9
930326973553493646,2024,3
930366657436889333,2023,10
930366657436889333,2024,5
930373876993293116,2023,2
930373876993293116,2024,1
930400767023004654,2023,15
930400767023004654,2024,11
930408227701960564,2024,3
930422325732717705,2023,3
930422325732717705,2024,1
930431907601480883,2023,7
930432119721847971,2024,1
930434139441393413,2023,5
930434139441393413,2024,9
930438727467858766,2023,7
930438727467858766,2024,17
930471827338757763,2023,2
930507275452290620,2023,1
930507275452290620,2024,1
930507668632227459,2023,4
930509352600900377,2023,16
930509352600900377,2024,30
930511044270372358,2023,28
930511044270372358,2024,2
930561400207435079,2023,3
930561400207435079,2024,3
930573909585969536,2023,7
930573909585969536,2024,10
930659615765209880,2023,27
930659615765209880,2024,5
930781823815106550,2023,12
930781823815106550,2024,4
930863298711151785,2023,19
930878511278425367,2023,2
930878511278425367,2024,2
930881390972981308,2023,6
930884014466739660,2024,3
930904286360415541,2023,1
930904286360415541,2024,1
930924706890375603,2024,2
930948512740180798,2023,1
930948512740180798,2024,1
930954131032350754,2023,4
930954131032350754,2024,10
930958000201982139,2023,6
930958000201982139,2024,10
930961821667296945,2023,3
930980996240355212,2023,3
930980996240355212,2024,3
930992500166392673,2023,6
930995199455322642,2023,9
930995199455322642,2024,22
931009355719190676,2023,1
931011006226936003,2023,7
931011006226936003,2024,13
931036169045589660,2023,4
931059523479268220,2023,6
931063871412645692,2023,1
931079234160869977,2023,3
931079234160869977,2024,1
931082133350826631,2023,10
931082133350826631,2024,3
931092500852025280,2023,2
931112670944920297,2023,21
931112670944920297,2024,27
931114101340679091,2023,25
931114101340679091,2024,53
931119409344582537,2023,1
931119409344582537,2024,1
931119477817003740,2023,3
931119477817003740,2024,1
931131072376594911,2023,2
931140623694288735,2023,2
931158855482543539,2023,1
931158855482543539,2024,2
931180125444050360,2023,1
931192940614003590,2023,9
931192940614003590,2024,18
931197322953833565,2023,8
931197322953833565,2024,19
931197330727147081,2023,12
931197330727147081,2024,21
931197335584151114,2023,10
931197335584151114,2024,20
931197745042217355,2023,1
931223842496889466,2023,1
931223842496889466,2024,2
931224619951101518,2023,7
931224619951101518,2024,3
931255873702697114,2023,12
931255873702697114,2024,19
931256480640057354,2024,5
931287037824997645,2023,6
931287037824997645,2024,1
931298797928611194,2023,3
931300747821892320,2023,2
931300747821892320,2024,7
931315500348995801,2023,5
931315500348995801,2024,4
931527927763295842,2023,2
931527927763295842,2024,1
931556581909292236,2023,3
931556581909292236,2024,11
931576591023519870,2023,1
931576591023519870,2024,2
931582046766508850,2023,9
931582046766508850,2024,12
931593383726432794,2023,2
931593383726432794,2024,2
931645041002633967,2023,3
931645041002633967,2024,3
931652358682716989,2023,2
931652358682716989,2024,5
931653431671094559,2023,19
931653431671094559,2024,47
931677175139646913,2024,2
931684701884980010,2023,2
931684701884980010,2024,7
931687740790321555,2023,5
931687740790321555,2024,1
931690500838024319,2023,1
931690500838024319,2024,3
931692479720358836,2023,20
931692479720358836,2024,14
931692518335898737,2024,1
931700742626257700,2023,6
931700742626257700,2024,5
931704311070031139,2023,24
931704311070031139,2024,51
931706261775461479,2023,5
931715071118676185,2023,1
931720374693946691,2023,2
931721957622921738,2023,4
931735029117114537,2023,2
931735029117114537,2024,3
931735136704365044,2023,21
931735136704365044,2024,18
931762222765308702,2023,8
931762222765308702,2024,32
931762486503030934,2023,13
931762486503030934,2024,3
931762502878092616,2023,4
931773330947823788,2023,15
931773330947823788,2024,3
931780234167214838,2023,2
931780234167214838,2024,5
931780647646524250,2023,2
931780873201650152,2023,15
931780873201650152,2024,16
931792651963863285,2023,5
931834559154802830,2023,6
931834559154802830,2024,8
931849456756098466,2023,2
931907749107239915,2023,1
931924164310196970,2023,5
931924164310196970,2024,1
931924392090137466,2023,11
931924392090137466,2024,33
931966007897253968,2023,13
931966007897253968,2024,14
931985200486081392,2024,5
931987002802299634,2023,7
931987002802299634,2024,1
932049077838098574,2023,9
932049077838098574,2024,9
932067750114627208,2024,1
932128839488968500,2023,1
932128839488968500,2024,1
932226425914499294,2023,3
932226425914499294,2024,4
932229937038270258,2023,2
932229937038270258,2024,2
932267195021701463,2023,3
932285946039219321,2023,1
932310005934205957,2023,2
932319999095622053,2023,17
932319999095622053,2024,35
932353106771328408,2023,7
932353106771328408,2024,3
932354706178032152,2023,3
932354706178032152,2024,9
932358493752027058,2023,1
932359864506985879,2023,7
932359864506985879,2024,1
932372307533376446,2023,13
932372307533376446,2024,12
932372964650057605,2023,6
932372964650057605,2024,10
932375091689925981,2023,1
932375091689925981,2024,2
932376071978555397,2023,3
932376071978555397,2024,6
932382420584980074,2023,3
932382420584980074,2024,1
932384546635734635,2023,3
932384546635734635,2024,5
932393067403905353,2023,1
932396424629060736,2023,1
932396424629060736,2024,4
932397305648341289,2023,4
932397305648341289,2024,2
932400405324557392,2024,8
932400956895164501,2023,10
932400956895164501,2024,12
932402567403196317,2023,9
932402567403196317,2024,15
932408129073743530,2023,4
932408129073743530,2024,7
932408321687342164,2023,6
932408321687342164,2024,11
932418946922843856,2023,6
932418946922843856,2024,11
932422208331035790,2023,5
932422208331035790,2024,7
932425845594430478,2023,6
932425845594430478,2024,17
932427119825083885,2023,1
932427397299041382,2023,3
932427397299041382,2024,15
932455825020438969,2023,2
932472797962270502,2023,8
932472797962270502,2024,2
932474942846230131,2024,1
932481534993280925,2023,21
932481534993280925,2024,24
932497581431035282,2023,12
932497581431035282,2024,6
932499332212706992,2023,24
932499332212706992,2024,24
932504605237773302,2023,5
932504605237773302,2024,5
932506472786808822,2024,16
932511856909279865,2023,1
932511856909279865,2024,6
932517764374637632,2023,12
932517764374637632,2024,15
932518219051827436,2023,5
932525262479434446,2023,11
932525262479434446,2024,20
932549118775573741,2023,3
932549118775573741,2024,5
932558364385706555,2023,1
932558364385706555,2024,1
932562520383907431,2023,22
932563477769673745,2023,7
932563477769673745,2024,8
932570823412806404,2023,7
932570823412806404,2024,8
932575688255124232,2023,7
932575688255124232,2024,9
932587158280219435,2023,42
932587158280219435,2024,38
932600305059243668,2023,1
932601152019354702,2023,42
932601152019354702,2024,41
932615361165003533,2024,1
932616906676877319,2023,1
932623864859761669,2023,1
932623864859761669,2024,3
932625234145127016,2023,47
932625234145127016,2024,40
932631539126667360,2023,5
932631539126667360,2024,3
932633349268019731,2023,14
932633349268019731,2024,20
932634556505933318,2023,23
932634556505933318,2024,27
932661486530318031,2024,3
932669022512536160,2023,1
932680459462519582,2023,1
932684065208581978,2023,2
932687200483683133,2023,4
932687200483683133,2024,3
932693939039097151,2023,5
932693939039097151,2024,4
932707453374131595,2023,43
932707453374131595,2024,47
932711177004945312,2023,2
932736507510926602,2023,3
932754724172439870,2023,15
932754724172439870,2024,7
932998000848655502,2023,25
932998000848655502,2024,25
933002098157796713,2023,19
933002098157796713,2024,22
933027858114350745,2024,5
933037370425930841,2023,5
933037370425930841,2024,8
933044398837908377,2023,10
933044398837908377,2024,11
933044421310791025,2023,10
933044421310791025,2024,10
933050573531403113,2023,2
933051606599194783,2024,2
933052982812645908,2023,3
933052982812645908,2024,4
933053203059500217,2023,4
933053203059500217,2024,2
933064306525600742,2023,7
933064588502769783,2023,2
933068992439462570,2023,10
933068992439462570,2024,4
933080880081715421,2023,7
933080880081715421,2024,1
933100158071175440,2023,4
933100158071175440,2024,2
933107950880721998,2023,2
933107950880721998,2024,2
933114736637971459,2023,24
933114736637971459,2024,26
933122874317244597,2023,3
933123475128560853,2024,2
933124846353993645,2023,5
933124846353993645,2024,7
933127804298243858,2023,35
933127804298243858,2024,31
933134674388795703,2023,1
933134674388795703,2024,1
933137007300223068,2023,13
933137007300223068,2024,23
933150209303901830,2023,1
933150209303901830,2024,9
933161935205261454,2023,15
933161935205261454,2024,11
933162824265101579,2023,27
933162824265101579,2024,17
933163823151165248,2023,7
933175626454777221,2023,2
933175626454777221,2024,6
933181379110415413,2023,5
933181379110415413,2024,10
933189962870790452,2023,1
933189962870790452,2024,2
933194720464990249,2023,8
933194720464990249,2024,2
933197145502297439,2023,8
933197145502297439,2024,3
933206476727791078,2023,9
933206476727791078,2024,14
933211281310946625,2023,5
933213508943061370,2023,23
933213508943061370,2024,23
933219847561214003,2023,14
933219847561214003,2024,10
933222259032410141,2023,11
933235702425801118,2023,3
933238832015852222,2023,19
933238832015852222,2024,36
933242236916672467,2023,7
933242236916672467,2024,10
933246812630412584,2023,7
933246812630412584,2024,4
933259419849115529,2023,4
933260559284649545,2023,6
933260559284649545,2024,6
933265536010835217,2023,7
933265536010835217,2024,6
933291460964481344,2023,1
933291460964481344,2024,3
933296324804695561,2023,5
933298530474730949,2023,3
933316661980892327,2023,8
933321155800715664,2023,4
933321155800715664,2024,3
933322439366243842,2024,1
933334316536909797,2023,8
933334316536909797,2024,3
933355203827386271,2023,14
933355203827386271,2024,40
933367886701197136,2023,2
933367886701197136,2024,4
933375186845026342,2023,2
933375186845026342,2024,2
933380569289405774,2024,6
933390632336040032,2023,1
933391730952332153,2023,10
933391730952332153,2024,20
933403020222490542,2023,3
933403020222490542,2024,1
933410042896269005,2024,3
933413927115641564,2023,1
933415923556634197,2023,2
933415923556634197,2024,8
933416428305193949,2023,14
933416428305193949,2024,1
933416675682483531,2023,1
933430378532463789,2023,8
933430378532463789,2024,9
933444231563933890,2023,7
933444231563933890,2024,18
933447370932231481,2023,7
933447370932231481,2024,3
933456367540602659,2023,1
933463279778073986,2023,1
933463279778073986,2024,4
933485648883773433,2023,4
933485648883773433,2024,8
933492041677925344,2023,8
933492041677925344,2024,10
933667828249803125,2023,2
933747643386961255,2023,1
933774792847309936,2023,3
933774792847309936,2024,1
933774942682537872,2023,7
933774942682537872,2024,2
933776430183502377,2023,11
933777097378773507,2023,7
933777097378773507,2024,9
933781495592807469,2023,2
933781495592807469,2024,7
933782735231949898,2023,2
933782735231949898,2024,2
933788842207750252,2024,1
933809180844483877,2023,3
933809180844483877,2024,9
933819099155702786,2023,7
933819099155702786,2024,6
933833136916039569,2023,7
933833136916039569,2024,11
933835782664861899,2023,15
933853905812532736,2023,35
933853905812532736,2024,44
933855135719243534,2023,6
933855135719243534,2024,7
933860699703052660,2023,1
933862996046855093,2023,12
933862996046855093,2024,2
933865820649452067,2023,1
933884153718702287,2023,2
933898519121875981,2023,3
933918035385721464,2023,1
933923565179215342,2023,17
933923565179215342,2024,3
933950215543400664,2023,2
933950215543400664,2024,5
933954635012248609,2023,6
933954635012248609,2024,2
933958760650033051,2023,6
933958760650033051,2024,13
933961150986074532,2023,12
933961150986074532,2024,9
933962038258601297,2023,10
933962038258601297,2024,14
933966250028790241,2023,4
933966250028790241,2024,9
933985294297739141,2023,14
933985294297739141,2024,20
934019068630770859,2023,9
934029466179094364,2023,11
934029466179094364,2024,16
934036397378823294,2023,2
934070718440510510,2023,2
934070718440510510,2024,8
934083453907123081,2023,4
934083453907123081,2024,10
934086577405579880,2023,1
934097919942166400,2023,7
934097919942166400,2024,9
934103407131527551,2024,9
934113915646842330,2023,18
934113915646842330,2024,23
934126837901289254,2023,13
934126837901289254,2024,8
934128134791189018,2024,1
934132116172790719,2023,4
934132116172790719,2024,4
934133884852420884,2024,3
934138465505868105,2024,3
934146458570483651,2023,20
934146458570483651,2024,64
934164100500470146,2024,4
934165163749915523,2023,2
934167892296013279,2023,4
934167892296013279,2024,19
934189896202100233,2023,4
934189896202100233,2024,7
934192529474057056,2023,5
934196116931885938,2023,21
934196116931885938,2024,20
934205576288980354,2023,18
934205576288980354,2024,16
934234382872250772,2023,31
934234382872250772,2024,16
934236911420570968,2023,7
934236911420570968,2024,3
934433922599836299,2023,4
934433922599836299,2024,2
934438965038071011,2023,2
934441685417458966,2024,1
934450742670938370,2023,2
934450742670938370,2024,2
934478256209913144,2023,15
934478256209913144,2024,19
934478591321478534,2023,5
934478591321478534,2024,6
934482400364615571,2023,3
934482400364615571,2024,3
934487432905069263,2023,2
934487432905069263,2024,5
934488826064244899,2023,1
934488826064244899,2024,1
934489796689417880,2024,3
934505698574079062,2024,4
934518399539601985,2023,2
934518399539601985,2024,2
934519653275792280,2023,4
934519653275792280,2024,2
934522022836432874,2023,26
934522022836432874,2024,28
934524034198103103,2023,17
934524034198103103,2024,13
934524965748450340,2023,13
934524965748450340,2024,12
934529607189814294,2023,16
934529607189814294,2024,17
934530673585380348,2023,4
934534353879373331,2023,1
934536096661552544,2024,1
934536867469941663,2023,1
934536867469941663,2024,4
934544268690518852,2024,1
934549673984432910,2023,4
934551005359946539,2023,1
934551005359946539,2024,4
934553371929887539,2023,24
934553371929887539,2024,28
934565591743229861,2023,3
934579525044344266,2023,2
934583365805466342,2024,1
934583434160116584,2024,3
934584788874948995,2023,1
934586328558669576,2023,3
934586328558669576,2024,11
934641207495007839,2023,8
934641207495007839,2024,8
934650331433318707,2023,2
934650331433318707,2024,1
934650607383265400,2023,25
934650607383265400,2024,8
934655862234048702,2023,17
934655862234048702,2024,5
934687569171791935,2023,1
934687569171791935,2024,7
934692717431481657,2024,1
934692797654313669,2023,1
934692797654313669,2024,3
934713221654129674,2023,1
934713221654129674,2024,1
934714198732280767,2024,1
934741172757355583,2024,6
934755638180855305,2023,4
934755638180855305,2024,6
934756603040428915,2023,1
934760332949893758,2023,1
934762472538987474,2023,1
934768436414979114,2023,1
934799324782208112,2023,5
934799324782208112,2024,2
934819695469775226,2023,15
934819695469775226,2024,16
934836547388403527,2023,2
934836547388403527,2024,10
934839152863381799,2023,10
934839152863381799,2024,3
934846104498404537,2023,2
934846104498404537,2024,4
934848504805051285,2023,2
934848504805051285,2024,5
934879667818714425,2023,4
934879667818714425,2024,6
934889027508889549,2023,24
934889027508889549,2024,3
934904358288823847,2023,14
934904358288823847,2024,27
934906792143728953,2024,2
934977807063697270,2023,7
934977807063697270,2024,18
934978968561997258,2023,1
935147569969008802,2023,4
935167843687853902,2023,1
935167843687853902,2024,1
935204573267334919,2023,1
935209156651118424,2023,16
935209156651118424,2024,25
935220988215581102,2023,2
935220988215581102,2024,5
935247769551276713,2023,2
935247769551276713,2024,4
935255905135143195,2023,18
935255905135143195,2024,34
935275329950548308,2023,2
935283419572544620,2023,1
935283419572544620,2024,1
935283553320732300,2023,3
935283553320732300,2024,3
935316686807383106,2023,4
935321882641584382,2024,2
935330240858562890,2023,21
935330240858562890,2024,41
935332067081342415,2023,27
935332067081342415,2024,43
935338899743097801,2023,23
935338899743097801,2024,31
935349587411238094,2023,4
935349587411238094,2024,2
935356529973919754,2023,2
935356529973919754,2024,1
935361341120229615,2023,15
935361341120229615,2024,26
935363161425961922,2023,11
935364447334200268,2023,33
935364447334200268,2024,33
935366816871433473,2024,1
935366821174305732,2023,1
935366821174305732,2024,1
935387160566964578,2023,13
935387160566964578,2024,21
935389743224326520,2023,1
935400844413898423,2023,2
935400844413898423,2024,5
935402150394971222,2023,11
935402150394971222,2024,1
935405204083051476,2023,6
935412696106664778,2024,1
935420376340004083,2023,16
935420376340004083,2024,3
935436686032061717,2023,12
935436686032061717,2024,1
935449169242158114,2023,15
935449169242158114,2024,20
935470124478218743,2023,4
935470124478218743,2024,19
935470609222415168,2023,10
935470609222415168,2024,33
935475733940736689,2023,7
935475733940736689,2024,4
935476451689762853,2023,1
935476451689762853,2024,1
935490519214980894,2023,2
935490519214980894,2024,1
935507448027324530,2023,9
935507448027324530,2024,5
935518589523087185,2023,11
935518589523087185,2024,9
935521304447072790,2023,7
935521304447072790,2024,7
935536575007680278,2023,4
935536575007680278,2024,5
935573818036755371,2023,2
935598311114392698,2023,4
935598311114392698,2024,10
935654058131604816,2023,6
935654058131604816,2024,4
935783581124563232,2023,7
935783581124563232,2024,2
935901550111481545,2023,7
935901550111481545,2024,16
935909961443489608,2023,4
935909961443489608,2024,9
935960173992466255,2023,12
935960173992466255,2024,13
935962758750336262,2023,6
935962758750336262,2024,7
935970238436471858,2024,7
935978853165645235,2023,1
935978853165645235,2024,2
935979129682854627,2023,4
935979129682854627,2024,4
935982997275140109,2023,16
935982997275140109,2024,19
935991786387834430,2024,11
936010604705183129,2023,3
936010604705183129,2024,1
936010616727058614,2023,3
936010616727058614,2024,2
936019665813571134,2024,7
936023633176436146,2023,12
936023633176436146,2024,17
936043316297333118,2023,13
936043316297333118,2024,15
936043659836280757,2023,12
936043659836280757,2024,7
936047577287279510,2023,6
936065667895686832,2023,5
936068460457761817,2023,10
936068460457761817,2024,4
936070242839958865,2023,4
936070242839958865,2024,1
936070363723901878,2023,3
936070363723901878,2024,13
936071016184263213,2023,4
936129624182775787,2023,6
936152750138912314,2023,10
936152750138912314,2024,4
936181119283402556,2023,6
936200206695514156,2023,1
936200606128887865,2023,3
936200606128887865,2024,1
936200885470940313,2023,5
936200885470940313,2024,2
936201146485843096,2023,3
936205397849597886,2023,4
936205397849597886,2024,2
936213659133627006,2023,3
936213659133627006,2024,7
936218073548280582,2023,5
936218073548280582,2024,1
936220647908977728,2023,6
936220647908977728,2024,4
936232618951145809,2024,1
936234544889637991,2023,1
936235684543665970,2023,17
936235684543665970,2024,15
936268160482977868,2023,2
936268160482977868,2024,7
936273885078935033,2023,3
936273885078935033,2024,8
936277902803954188,2024,2
936290276835471346,2023,1
936290276835471346,2024,2
936298755765831869,2023,4
936298755765831869,2024,3
936298766897233127,2023,30
936298766897233127,2024,29
936327847228539357,2023,6
936327847228539357,2024,6
936334567209348655,2024,1
936341023478798992,2023,46
936341023478798992,2024,50
